latitude,longitude,brightness,frp,bright_t31,acq_date,acq_time,satellite,confidence,daynight,NOM_DEP,NOM_PROV,NOM_MUN,HECTARES
-15.8455,-62.7501,305.4,5.0,291.2,2024-09-06,204,Terra,21,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.9549,-62.1559,315.9,22.4,297.7,2024-09-03,142,Terra,92,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-11.33153,-66.14928,314.84,2.74,288.51,2024-09-26,548,N20,n,N,Beni,Vaca Diez,Riberalta,972562.88
-16.59926,-59.84248,367.0,5.06,311.58,2024-08-21,1733,N,h,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.66414,-61.694,367.0,11.47,282.28,2024-09-20,601,N20,h,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.82017,-62.23055,328.32,2.43,298.31,2024-09-22,523,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.9419,-61.5893,310.3,23.0,295.8,2024-09-04,222,Terra,23,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.54924,-60.37557,307.09,3.92,295.9,2024-09-09,545,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-16.48387,-60.23902,317.44,2.84,295.84,2024-08-31,537,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.45233,-60.03012,308.18,1.82,291.83,2024-08-28,453,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-19.91807,-62.8997,337.08,5.24,299.54,2024-02-28,1713,N,n,D,Santa Cruz,Cordillera,Charagua,7136018.854
-15.6825,-61.97592,311.4,3.65,294.72,2024-08-29,615,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.4441,-67.1203,366.1,103.8,302.3,2024-10-12,1848,Aqua,100,D,Beni,General Jose Ballivi,Reyes,1264166.592
-15.05972,-63.29004,318.29,1.66,295.55,2024-09-22,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.22335,-60.21901,312.31,11.52,294.42,2024-09-25,427,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.27962,-64.60415,334.33,11.29,305.29,2024-08-22,1738,N20,l,D,Beni,Marban,Loreto,536417.598
-17.10818,-58.65407,338.42,5.55,303.09,2024-08-05,1756,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.65752,-60.41706,304.98,1.72,287.34,2024-08-27,512,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-13.8869,-63.31145,337.11,3.01,300.07,2024-10-02,1809,N20,n,D,Beni,Itenez,Baures,1761607.494
-17.54466,-59.36329,351.09,6.7,307.01,2024-09-03,1712,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.7989,-58.8983,378.5,405.8,308.6,2024-08-12,1845,Aqua,100,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.48706,-63.90285,322.24,2.98,290.85,2024-06-08,513,N20,n,N,Santa Cruz,Sara,Santa Rosa del Sara,411372.581
-17.29586,-59.047,308.24,1.27,295.27,2024-08-22,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.15506,-62.0494,329.51,22.29,294.41,2024-09-29,452,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.28015,-61.87035,340.68,4.88,298.08,2024-10-06,1809,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.15392,-59.62732,311.19,1.65,283.05,2024-09-23,505,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.8339,-61.4448,322.6,115.5,293.9,2024-09-19,233,Terra,100,N,Santa Cruz,Chiquitos,Pailón,1372611.082
-17.35116,-58.61594,367.0,44.78,341.65,2024-09-23,1736,N20,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.29789,-61.64645,332.71,3.77,298.3,2024-09-25,1659,N20,n,D,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-17.51281,-59.52996,337.74,2.58,306.48,2024-09-06,1732,N,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.10718,-58.92732,313.17,3.43,292.77,2024-07-19,519,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.45231,-66.60216,331.87,21.71,303.33,2024-09-04,1812,N,l,D,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-15.31443,-63.061,307.14,1.48,292.8,2024-09-30,550,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.7659,-62.1174,369.2,137.9,299.9,2024-08-26,1823,Aqua,100,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.72618,-61.81266,341.1,5.88,306.99,2024-08-21,1733,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.8958,-60.84842,317.93,4.04,287.79,2024-08-25,549,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.55132,-61.05149,343.99,11.1,305.25,2024-09-08,1655,N,n,D,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-16.02525,-63.71804,328.78,3.08,287.73,2024-07-31,519,N20,n,N,Santa Cruz,Guarayos,El Puente,674484.183
-15.24552,-63.42922,355.72,12.3,304.7,2024-09-01,1751,N20,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.96809,-64.24261,307.38,2.25,284.66,2024-10-09,441,N,n,N,Santa Cruz,Ichilo,Yapacaní,951411.755
-13.26547,-66.62788,354.16,21.91,293.01,2024-04-22,1729,N20,n,D,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-15.86151,-61.18212,353.97,10.03,312.48,2024-09-07,1738,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.7282,-62.20619,307.07,0.92,294.32,2024-09-03,557,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.62972,-63.07313,315.96,3.03,294.55,2024-09-20,537,N,n,N,Beni,Itenez,Baures,1761607.494
-16.08375,-62.69321,312.81,2.38,294.45,2024-08-19,538,N,n,N,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-12.24196,-65.58662,334.44,4.75,299.0,2024-08-21,1758,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-18.4916,-57.75449,335.17,5.18,300.07,2024-09-10,526,N,n,N,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-15.23623,-62.03498,303.24,0.96,286.92,2024-09-21,542,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.00944,-64.60488,300.74,0.99,288.44,2024-10-05,440,N20,n,N,Santa Cruz,Ichilo,Yapacaní,951411.755
-16.47434,-61.74485,312.3,1.56,293.38,2024-09-21,543,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.92682,-63.39396,367.0,44.18,307.41,2024-10-01,1804,N,h,D,Beni,Itenez,Baures,1761607.494
-15.13862,-60.83549,329.56,6.82,268.66,2024-08-23,1655,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.67599,-63.87048,367.0,23.94,291.92,2024-10-16,614,N20,h,N,Beni,Cercado,San Javier,817332.335
-15.81311,-62.10589,318.98,1.99,285.79,2024-08-26,507,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.75008,-62.1211,306.9,3.11,285.69,2024-10-04,615,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.19286,-60.32774,337.99,5.44,306.14,2024-12-26,1751,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.38205,-61.05675,299.8,1.53,285.53,2024-08-13,615,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.65753,-62.0741,348.4,20.45,304.27,2024-09-06,501,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.43147,-59.02274,335.32,4.35,302.47,2024-09-10,526,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.54456,-64.25085,332.77,4.63,296.19,2024-08-28,1702,N,n,D,Beni,Itenez,Magdalena,1363449.184
-17.8701,-60.35768,367.0,35.61,294.9,2024-06-26,435,N20,h,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-16.4509,-61.93133,349.14,7.47,298.12,2024-10-04,1706,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.3146,-58.98607,367.0,13.69,304.02,2024-08-29,1822,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.29,-64.5388,344.5,137.1,297.7,2024-09-24,601,Aqua,100,N,Santa Cruz,Ichilo,Yapacaní,951411.755
-14.66503,-60.77379,338.65,80.1,295.13,2024-10-03,1750,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.02804,-65.46556,356.72,10.39,289.19,2024-10-25,1713,N,l,D,Beni,Moxos,San Ignacio,2001132.642
-15.12728,-62.04583,329.39,17.45,290.74,2024-09-29,428,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.52839,-61.08445,341.38,5.73,302.37,2024-07-22,1655,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.82922,-62.84378,341.84,127.46,310.62,2024-08-05,1733,N,n,D,Beni,Itenez,Baures,1761607.494
-17.53284,-58.65353,351.55,12.46,313.78,2024-08-28,1725,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.79047,-58.77805,312.54,3.9,293.97,2024-08-19,538,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.3056,-60.28168,302.31,1.79,288.08,2024-06-27,556,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.03485,-63.50444,304.12,1.93,287.78,2024-09-28,447,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.4253,-63.27105,337.79,8.96,294.79,2024-09-05,519,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-13.49301,-63.27004,310.42,2.82,291.63,2024-08-26,530,N20,n,N,Beni,Itenez,Baures,1761607.494
-16.3035,-64.4874,342.3,51.0,306.4,2024-09-23,158,Terra,100,N,Santa Cruz,Ichilo,Yapacaní,951411.755
-18.16412,-62.35007,337.75,6.41,281.92,2024-04-24,1804,N,n,D,Santa Cruz,Cordillera,Charagua,7136018.854
-13.28771,-66.27316,339.32,6.64,307.66,2024-10-02,1809,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-14.91184,-60.65369,306.88,1.06,291.96,2024-09-06,524,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.50557,-58.13882,321.63,2.73,296.02,2024-09-05,520,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.3914,-60.0805,360.0,151.9,307.7,2024-08-29,1845,Aqua,100,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.55061,-59.00567,342.06,4.21,293.86,2024-08-06,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.73221,-60.02876,325.45,5.4,288.07,2024-03-15,442,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.05292,-59.74934,323.88,2.13,294.2,2024-09-23,505,N20,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-14.97031,-62.71391,329.73,3.03,296.24,2024-10-02,536,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.72339,-58.14844,337.66,10.79,308.83,2024-08-29,1706,N20,l,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.4933,-63.4292,335.0,31.4,311.6,2024-08-12,1846,Aqua,86,D,Beni,Itenez,Baures,1761607.494
-15.35564,-61.7185,305.18,1.48,280.12,2024-10-09,440,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.99013,-59.16493,332.71,13.18,301.26,2024-09-22,1755,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.68151,-68.06175,335.25,2.22,300.5,2024-10-02,1809,N20,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-15.13091,-61.51183,341.19,5.2,294.59,2024-08-26,1803,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.56183,-63.33305,340.84,3.29,299.37,2024-09-05,1752,N,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.25103,-63.17517,356.19,14.59,296.86,2024-10-23,1815,N20,n,D,Santa Cruz,Guarayos,El Puente,674484.183
-17.67818,-62.68472,314.41,0.84,280.62,2024-11-27,446,N20,n,N,Santa Cruz,Chiquitos,Pailón,1372611.082
-15.55365,-61.71492,339.83,17.0,295.06,2024-09-19,1829,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.8504,-60.8864,353.8,65.7,296.9,2024-08-26,1343,Terra,97,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.67879,-65.6377,367.0,15.09,310.73,2024-09-03,1713,N20,h,D,Beni,Moxos,San Ignacio,2001132.642
-16.39822,-60.11106,350.47,21.03,316.04,2024-07-25,1803,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.07396,-62.65825,343.66,6.16,306.13,2024-09-02,1731,N20,n,D,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-15.29263,-61.09446,313.11,1.04,287.62,2024-08-27,512,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-11.77984,-65.45175,334.0,5.55,301.76,2024-10-02,1746,N,l,D,Beni,Vaca Diez,Guayaramerín,650218.903
-15.33377,-62.15122,331.78,3.65,303.39,2024-09-09,1817,N,l,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.16695,-61.13941,342.5,12.46,299.5,2024-09-04,1810,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.36503,-59.78975,333.78,3.41,304.51,2024-09-29,1724,N20,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.21466,-61.8343,332.48,2.88,298.68,2024-09-28,1743,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.84624,-61.21769,367.0,10.15,288.95,2024-01-19,442,N20,h,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-15.85835,-60.2562,313.62,3.92,279.59,2024-08-08,609,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.11607,-62.69746,328.82,4.43,299.83,2024-09-10,549,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.53966,-58.55589,367.0,103.94,333.44,2024-09-09,1659,N20,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.5988,-63.392,320.7,26.9,296.5,2024-09-26,220,Terra,100,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-17.09691,-60.50063,367.0,28.21,293.03,2024-09-20,1833,N20,h,D,Santa Cruz,Velasco,San Rafael,973100.718
-14.4252,-67.0793,325.5,11.7,303.4,2024-10-07,1844,Aqua,41,D,Beni,General Jose Ballivi,Reyes,1264166.592
-16.35029,-64.16958,348.48,9.84,299.66,2024-09-05,1751,N,n,D,Santa Cruz,Ichilo,San Juan,157797.678
-16.3833,-61.63962,310.72,1.75,293.35,2024-08-31,513,N,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-16.04677,-64.4548,300.21,0.62,289.19,2024-09-06,524,N20,n,N,Santa Cruz,Ichilo,Yapacaní,951411.755
-15.2787,-62.5782,318.4,10.9,296.6,2024-09-05,1352,Terra,30,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.61539,-62.38398,344.4,14.76,309.72,2024-09-22,1756,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.00884,-62.69467,313.61,2.99,296.19,2024-09-21,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.46185,-59.48442,336.56,5.09,308.24,2024-08-01,1732,N20,l,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-18.07347,-57.86391,305.05,1.36,292.47,2024-09-13,430,N,n,N,Santa Cruz,German Busch,Puerto Suarez,1298155.148
-17.70271,-59.83143,310.92,1.88,295.31,2024-08-01,436,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-14.34124,-67.0601,308.84,2.33,294.81,2024-09-24,603,N,n,N,Beni,General Jose Ballivi,Reyes,1264166.592
-16.75662,-59.44314,327.85,4.62,297.42,2024-08-03,538,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.53675,-57.89544,348.22,43.0,305.35,2024-08-23,1718,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.8212,-61.7944,319.0,13.7,295.4,2024-09-28,203,Terra,71,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.55676,-64.0628,331.37,6.04,294.38,2024-09-29,1700,N,n,D,Santa Cruz,Ichilo,San Juan,157797.678
-13.00963,-63.82473,350.01,21.63,297.07,2024-10-09,1714,N,n,D,Beni,Itenez,Magdalena,1363449.184
-15.1996,-62.6243,394.0,252.1,305.2,2024-09-05,1352,Terra,100,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.31136,-67.89719,316.55,3.13,262.74,2024-10-12,549,N20,n,N,La Paz,Abel Iturralde,Ixiamas,3745288.103
-14.68543,-65.42935,357.25,11.18,284.77,2024-09-05,1752,N,l,D,Beni,Moxos,San Ignacio,2001132.642
-13.47682,-63.26182,307.9,2.11,295.51,2024-09-10,549,N20,n,N,Beni,Itenez,Baures,1761607.494
-15.4818,-61.36256,350.36,12.0,304.26,2024-08-26,1739,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.00587,-61.51315,318.99,1.73,296.38,2024-09-07,505,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.63515,-62.18079,333.95,5.56,298.52,2024-09-08,1655,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.75938,-58.17169,309.15,4.76,292.08,2024-09-04,602,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-18.16538,-57.6993,348.53,7.27,299.41,2024-10-01,1802,N,n,D,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-18.32431,-57.70008,351.13,5.26,307.91,2024-08-31,1744,N,n,D,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-16.022,-61.32112,310.36,1.16,292.34,2024-01-27,442,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.53545,-64.09517,305.1,1.41,291.83,2024-08-19,602,N20,n,N,Beni,Itenez,Magdalena,1363449.184
-15.93042,-62.21935,307.44,2.03,292.55,2024-09-05,519,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.8155,-62.48078,335.58,10.15,292.7,2024-09-19,1648,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.3143,-63.58158,309.05,1.64,282.13,2024-08-26,531,N20,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-13.5823,-64.21844,304.4,1.18,292.61,2024-10-06,537,N,n,N,Beni,Mamore,San Ramón,1007855.847
-12.49873,-65.38872,349.01,11.66,300.45,2024-09-05,1753,N,n,D,Beni,Yacuma,Exaltacion,2497316.752
-18.10221,-59.40775,321.85,66.22,303.5,2024-06-13,454,N,n,N,Santa Cruz,Chiquitos,Robore,735349.232
-12.38292,-66.0477,309.43,2.03,296.32,2024-09-20,537,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-14.96094,-60.85127,306.78,1.09,279.4,2024-08-26,531,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.92927,-64.23658,316.4,3.72,296.11,2024-09-24,446,N20,n,N,Beni,Mamore,San Ramón,1007855.847
-15.32911,-62.73878,325.67,2.4,296.06,2024-09-03,557,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-11.1221,-67.5254,332.0,21.2,307.0,2024-08-22,1859,Aqua,79,D,Pando,Manuripi,Puerto Rico,531966.648
-15.64176,-64.63809,333.45,6.07,304.72,2024-09-20,1810,N,l,D,Beni,Marban,Loreto,536417.598
-17.18578,-59.00884,302.96,4.06,291.82,2024-07-22,604,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.06164,-60.98215,329.69,1.48,293.32,2024-09-01,518,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.5839,-62.36993,331.33,2.6,298.09,2024-09-23,441,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-14.50136,-68.51213,341.72,7.36,304.82,2024-10-06,1834,N20,n,D,La Paz,Franz Tamayo,Apolo,1396952.172
-16.7749,-61.86744,321.77,3.07,293.43,2024-09-12,448,N,n,N,Santa Cruz,Ñuflo De Chavez,San Antonio de Lomerio,250268.452
-15.09875,-61.83544,314.59,1.83,295.53,2024-09-26,548,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.5283,-62.143,322.0,17.4,295.6,2024-09-06,204,Terra,100,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.8925,-59.5414,349.86,13.25,307.37,2024-08-27,1744,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-13.4287,-63.42948,352.01,6.08,310.0,2024-08-01,1733,N20,n,D,Beni,Itenez,Magdalena,1363449.184
-14.6562,-63.98872,353.73,16.73,295.93,2024-10-10,1719,N20,n,D,Beni,Cercado,San Javier,817332.335
-17.62602,-63.59367,342.55,4.02,300.84,2024-09-03,1829,N,n,D,Santa Cruz,Ichilo,Buena Vista,224991.137
-15.06032,-60.58771,343.97,18.47,301.49,2024-08-30,1828,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.87291,-58.47923,328.45,2.5,297.25,2024-07-09,1803,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.49078,-63.30373,309.96,2.13,295.18,2024-09-09,544,N,n,N,Beni,Itenez,Baures,1761607.494
-13.59982,-66.89149,341.44,3.25,283.86,2024-09-28,627,N,n,N,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-15.96061,-61.78871,327.3,3.13,299.78,2024-07-15,1751,N20,l,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.86719,-58.90603,335.39,5.18,307.22,2024-07-22,1719,N20,l,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
